batch,level,missing_mode,missing_rate,missing_rate_pct,imputation_method,config_type,mae,rmse,r2,seed,architecture
3C,level_4,MAR,0.7000000000000001,70.0,knn,baseline,0.0704687706383181,0.0829682792665722,-0.2099368384132158,6,cnn
3C,level_4,MAR,0.75,75.0,knn,baseline,0.0701841375838982,0.0824266011071562,-0.1941896899885467,6,cnn
3C,level_4,MAR,0.8,80.0,knn,baseline,0.0753258212732037,0.0924202041710865,-0.5013169255837815,6,cnn
3C,level_4,MAR,0.8500000000000001,85.00000000000001,knn,baseline,0.0767939966351773,0.0931439066195963,-0.524921303561817,6,cnn
3C,level_4,MAR,0.9,90.0,knn,baseline,0.0863039998045549,0.1067398774738713,-1.00258949407934,6,cnn
3C,level_4,MAR,0.95,95.0,knn,baseline,0.0940851269171271,0.1157034362424161,-1.353049416020569,6,cnn
3C,level_4,MNAR,0.0,0.0,knn,baseline,0.0681073111558744,0.0771588410753158,-0.0464293819875534,6,cnn
3C,level_4,MNAR,0.05,5.0,knn,baseline,0.0684892211430509,0.0775075037070505,-0.0559078851538372,6,cnn
3C,level_4,MNAR,0.1,10.0,knn,baseline,0.0678041186153608,0.0769860928618136,-0.0417489994074309,6,cnn
3C,level_4,MNAR,0.15,15.0,knn,baseline,0.0681315316292042,0.0773019244468711,-0.0503139781930228,6,cnn
3C,level_4,MNAR,0.2,20.0,knn,baseline,0.0681397609923367,0.0772563599109109,-0.0490761574005436,6,cnn
3C,level_4,MNAR,0.25,25.0,knn,baseline,0.0682372005075356,0.0780509261536553,-0.0707662034601301,6,cnn
3C,level_4,MNAR,0.3,30.0,knn,baseline,0.0688317485572026,0.0786559581625891,-0.0874311897582988,6,cnn
3C,level_4,MNAR,0.35,35.0,knn,baseline,0.0686995183638004,0.078154029119423,-0.0735969728996541,6,cnn
3C,level_4,MNAR,0.4,40.0,knn,baseline,0.0672053253673052,0.0764425452813652,-0.0270907356973568,6,cnn
3C,level_4,MNAR,0.45,45.0,knn,baseline,0.0687554013617161,0.0776968565900103,-0.061073409032192,6,cnn
3C,level_4,MNAR,0.5,50.0,knn,baseline,0.0690587930500227,0.0791880867476797,-0.1021944856565366,6,cnn
3C,level_4,MNAR,0.55,55.00000000000001,knn,baseline,0.0686586274798487,0.0782423576022689,-0.0760250698287807,6,cnn
3C,level_4,MNAR,0.6000000000000001,60.00000000000001,knn,baseline,0.0683224538536698,0.0773363898129443,-0.0512507601902103,6,cnn
3C,level_4,MNAR,0.65,65.0,knn,baseline,0.0670964237143735,0.0765080282316578,-0.0288511621322624,6,cnn
3C,level_4,MNAR,0.7000000000000001,70.0,knn,baseline,0.067680731861804,0.0773081963882031,-0.0504844209068218,6,cnn
3C,level_4,MNAR,0.75,75.0,knn,baseline,0.0682697087285664,0.0784711847936523,-0.0823281479710289,6,cnn
3C,level_4,MNAR,0.8,80.0,knn,baseline,0.067366475253038,0.0776572946632479,-0.0599931228258332,6,cnn
3C,level_4,MNAR,0.8500000000000001,85.00000000000001,knn,baseline,0.0705880201120331,0.0809499129020893,-0.1517847000228123,6,cnn
3C,level_4,MNAR,0.9,90.0,knn,baseline,0.0706337304618996,0.0804819280264387,-0.1385058779801309,6,cnn
3C,level_4,MNAR,0.95,95.0,knn,baseline,0.067103302920928,0.0768817113754052,-0.0389260066313836,6,cnn
3C,level_4,MCAR,0.0,0.0,knn,baseline,0.0995956565631954,0.118098879156766,-1.176425366383706,8,cnn
3C,level_4,MCAR,0.05,5.0,knn,baseline,0.0999410733360338,0.1185456274628397,-1.1929226168902507,8,cnn
3C,level_4,MCAR,0.1,10.0,knn,baseline,0.0989646034738465,0.1172396907987108,-1.1448728703283706,8,cnn
3C,level_4,MCAR,0.15,15.0,knn,baseline,0.099094289395406,0.1176031232839847,-1.1581913069088228,8,cnn
3C,level_4,MCAR,0.2,20.0,knn,baseline,0.0988757320893831,0.1174889064690221,-1.1540012475236936,8,cnn
3C,level_4,MCAR,0.25,25.0,knn,baseline,0.0973829158442503,0.1161749107809162,-1.106089982861532,8,cnn
3C,level_4,MCAR,0.3,30.0,knn,baseline,0.0985825411203261,0.117487923927305,-1.1539652205097657,8,cnn
3C,level_4,MCAR,0.35,35.0,knn,baseline,0.0983856117491433,0.1158893900233164,-1.0957505134852277,8,cnn
3C,level_4,MCAR,0.4,40.0,knn,baseline,0.0974317305919272,0.1153280860039405,-1.0754983681432235,8,cnn
3C,level_4,MCAR,0.45,45.0,knn,baseline,0.0981338321490676,0.1149629222652895,-1.062375859927147,8,cnn
3C,level_4,MCAR,0.5,50.0,knn,baseline,0.0963967908309745,0.1146584006653738,-1.051464407968992,8,cnn
3C,level_4,MCAR,0.55,55.00000000000001,knn,baseline,0.0963358290299991,0.114686598954373,-1.0524735778030845,8,cnn
3C,level_4,MCAR,0.6000000000000001,60.00000000000001,knn,baseline,0.0988451862713489,0.116889190210353,-1.132067387206689,8,cnn
3C,level_4,MCAR,0.65,65.0,knn,baseline,0.0971355880058384,0.1153986919525856,-1.078040461648329,8,cnn
3C,level_4,MCAR,0.7000000000000001,70.0,knn,baseline,0.0936751660902465,0.1105254960370733,-0.9062382189385249,8,cnn
3C,level_4,MCAR,0.75,75.0,knn,baseline,0.0894337892801129,0.1048088322451767,-0.7141467186777504,8,cnn
3C,level_4,MCAR,0.8,80.0,knn,baseline,0.0914992088176512,0.1071645326731958,-0.792067550857362,8,cnn
3C,level_4,MCAR,0.8500000000000001,85.00000000000001,knn,baseline,0.0811224216718016,0.0959884799223523,-0.4377734369684107,8,cnn
3C,level_4,MCAR,0.9,90.0,knn,baseline,0.0776000146626928,0.0948584017650667,-0.4041187328861459,8,cnn
3C,level_4,MCAR,0.95,95.0,knn,baseline,0.091465570256705,0.1124288827662589,-0.9724591481580628,8,cnn
3C,level_4,MAR,0.0,0.0,knn,baseline,0.0995956565631954,0.118098879156766,-1.176425366383706,8,cnn
3C,level_4,MAR,0.05,5.0,knn,baseline,0.1002295010383542,0.1188561670029401,-1.204426729656305,8,cnn
3C,level_4,MAR,0.1,10.0,knn,baseline,0.0990742406994415,0.1173469766009553,-1.1488002040435958,8,cnn
3C,level_4,MAR,0.15,15.0,knn,baseline,0.10103101972349,0.1198297139415042,-1.2406874020000571,8,cnn
3C,level_4,MAR,0.2,20.0,knn,baseline,0.0994045174126834,0.1174621406612987,-1.1530199290696157,8,cnn
3C,level_4,MAR,0.25,25.0,knn,baseline,0.0996153269640339,0.1176932468463564,-1.1615003757691822,8,cnn
3C,level_4,MAR,0.3,30.0,knn,baseline,0.1000623174330884,0.1177724119801194,-1.1644091750500092,8,cnn
3C,level_4,MAR,0.35,35.0,knn,baseline,0.0998744295106302,0.1183918761209698,-1.18723795092443,8,cnn
3C,level_4,MAR,0.4,40.0,knn,baseline,0.1009874004371977,0.1182116275414986,-1.180582993989297,8,cnn
3C,level_4,MAR,0.45,45.0,knn,baseline,0.0980576801728107,0.1165539491847937,-1.1198552829606454,8,cnn
3C,level_4,MAR,0.5,50.0,knn,baseline,0.0988377158875754,0.1169827420750792,-1.1354815386359722,8,cnn
3C,level_4,MAR,0.55,55.00000000000001,knn,baseline,0.0993797655702881,0.1172236946732266,-1.1442876194674825,8,cnn
3C,level_4,MAR,0.6000000000000001,60.00000000000001,knn,baseline,0.1009723106874055,0.1183923928376905,-1.1872570431953644,8,cnn
3C,level_4,MAR,0.65,65.0,knn,baseline,0.1010749517791206,0.1188892099504716,-1.205652595907139,8,cnn
3C,level_4,MAR,0.7000000000000001,70.0,knn,baseline,0.1005699008063633,0.1171565492125782,-1.1418318370439264,8,cnn
3C,level_4,MAR,0.75,75.0,knn,baseline,0.1002485734784279,0.1188016848718319,-1.202406231392572,8,cnn
3C,level_4,MAR,0.8,80.0,knn,baseline,0.1006615781993109,0.1172633937535759,-1.1457402380903567,8,cnn
3C,level_4,MAR,0.8500000000000001,85.00000000000001,knn,baseline,0.1005205738459847,0.1161118140224749,-1.103802890697034,8,cnn
3C,level_4,MAR,0.9,90.0,knn,baseline,0.098413813160954,0.1137114848471237,-1.0177199518334437,8,cnn
3C,level_4,MAR,0.95,95.0,knn,baseline,0.0978911093072752,0.1123918118137962,-0.9711586125215604,8,cnn
3C,level_4,MNAR,0.0,0.0,knn,baseline,0.0995956565631954,0.118098879156766,-1.176425366383706,8,cnn
3C,level_4,MNAR,0.05,5.0,knn,baseline,0.0996901117446278,0.1184264413540707,-1.1885152923838014,8,cnn
3C,level_4,MNAR,0.1,10.0,knn,baseline,0.0994359552526772,0.1176773690329487,-1.160917205782042,8,cnn
3C,level_4,MNAR,0.15,15.0,knn,baseline,0.0994130029071099,0.1177027529526634,-1.161849559477104,8,cnn
3C,level_4,MNAR,0.2,20.0,knn,baseline,0.0969723052102489,0.1152914415383957,-1.0741796356801545,8,cnn
3C,level_4,MNAR,0.25,25.0,knn,baseline,0.0993232063351195,0.1178650725186144,-1.1678163263920447,8,cnn
3C,level_4,MNAR,0.3,30.0,knn,baseline,0.0984074122472695,0.1168338084743572,-1.1300475319822274,8,cnn
3C,level_4,MNAR,0.35,35.0,knn,baseline,0.0980847012991696,0.1162400886478313,-1.1084538144025022,8,cnn
3C,level_4,MNAR,0.4,40.0,knn,baseline,0.0982523753966568,0.1155433282868169,-1.0832527999340629,8,cnn
3C,level_4,MNAR,0.45,45.0,knn,baseline,0.0974068746536907,0.1150648994386508,-1.066036319071808,8,cnn
3C,level_4,MNAR,0.5,50.0,knn,baseline,0.0971971271759781,0.1144200647346359,-1.042944674423011,8,cnn
3C,level_4,MNAR,0.55,55.00000000000001,knn,baseline,0.0955911271298354,0.1135358405665116,-1.011491429579598,8,cnn
3C,level_4,MNAR,0.6000000000000001,60.00000000000001,knn,baseline,0.0957640289891985,0.1126589342055498,-0.9805394795247784,8,cnn
3C,level_4,MNAR,0.65,65.0,knn,baseline,0.09512657346606,0.1112219985724949,-0.930339140576634,8,cnn
3C,level_4,MNAR,0.7000000000000001,70.0,knn,baseline,0.0948266745489674,0.1109049381527016,-0.919349196436057,8,cnn
3C,level_4,MNAR,0.75,75.0,knn,baseline,0.0959709219056529,0.1122422776290213,-0.965916958181022,8,cnn
3C,level_4,MNAR,0.8,80.0,knn,baseline,0.0977563621724074,0.1131645549568047,-0.9983569574817366,8,cnn
3C,level_4,MNAR,0.8500000000000001,85.00000000000001,knn,baseline,0.0977574282140473,0.114293359164371,-1.038422580372285,8,cnn
3C,level_4,MNAR,0.9,90.0,knn,baseline,0.0969413259651566,0.111077006541698,-0.9253095355769672,8,cnn
3C,level_4,MNAR,0.95,95.0,knn,baseline,0.097135376302086,0.1122973843555132,-0.9678478142660952,8,cnn
3C,level_4,MCAR,0.0,0.0,knn,baseline,0.0400325864344289,0.0529719527600546,0.5905301921832895,2,cnn
3C,level_4,MCAR,0.05,5.0,knn,baseline,0.0400399837257787,0.053042083109728,0.5894452682472702,2,cnn
3C,level_4,MCAR,0.1,10.0,knn,baseline,0.039898142973753,0.0535443400628096,0.5816333486528615,2,cnn
3C,level_4,MCAR,0.15,15.0,knn,baseline,0.0402803265301608,0.0534279230610456,0.5834506105157089,2,cnn
3C,level_4,MCAR,0.2,20.0,knn,baseline,0.040184749527306,0.0529756407603487,0.5904731741855866,2,cnn
3C,level_4,MCAR,0.25,25.0,knn,baseline,0.0400258663842701,0.0528147851660061,0.5929563784982812,2,cnn
3C,level_4,MCAR,0.3,30.0,knn,baseline,0.0399808945568565,0.0532679340126908,0.5859415761158417,2,cnn
3C,level_4,MCAR,0.35,35.0,knn,baseline,0.0410975533650688,0.0538900884701667,0.5762129205929342,2,cnn
3C,level_4,MCAR,0.4,40.0,knn,baseline,0.0406982524541273,0.053388050286953,0.5840721125763786,2,cnn
3C,level_4,MCAR,0.45,45.0,knn,baseline,0.0388287260622203,0.0515472843254841,0.6122592027722675,2,cnn
3C,level_4,MCAR,0.5,50.0,knn,baseline,0.0399436862573941,0.0526351978030633,0.5957198322817433,2,cnn
3C,level_4,MCAR,0.55,55.00000000000001,knn,baseline,0.0386659061495531,0.0513646194598355,0.6150023590661201,2,cnn
3C,level_4,MCAR,0.6000000000000001,60.00000000000001,knn,baseline,0.0406064023129778,0.0539545970209181,0.5751977338170338,2,cnn
3C,level_4,MCAR,0.65,65.0,knn,baseline,0.0397635294849572,0.0527764054238557,0.5935477490004555,2,cnn
3C,level_4,MCAR,0.7000000000000001,70.0,knn,baseline,0.0400745809419547,0.0527533057615321,0.5939034706514932,2,cnn
3C,level_4,MCAR,0.75,75.0,knn,baseline,0.0435811078273826,0.0575120945048491,0.5173322443564918,2,cnn
3C,level_4,MCAR,0.8,80.0,knn,baseline,0.0494318171183952,0.0649615680196781,0.3841954167409093,2,cnn
3C,level_4,MCAR,0.8500000000000001,85.00000000000001,knn,baseline,0.0622415822021927,0.0832509370484356,-0.0113656041507017,2,cnn
3C,level_4,MCAR,0.9,90.0,knn,baseline,0.080250356789169,0.0989985583647825,-0.4301699849103311,2,cnn
3C,level_4,MCAR,0.95,95.0,knn,baseline,0.1633083840802359,0.1875077394681218,-4.130601865981984,2,cnn
3C,level_4,MAR,0.0,0.0,knn,baseline,0.0400325864344289,0.0529719527600546,0.5905301921832895,2,cnn
3C,level_4,MAR,0.05,5.0,knn,baseline,0.0399174133430127,0.05314558124574,0.5878415188167205,2,cnn
3C,level_4,MAR,0.1,10.0,knn,baseline,0.0409809281109993,0.0537263910830019,0.5787836149660099,2,cnn
3C,level_4,MAR,0.15,15.0,knn,baseline,0.0402189315235396,0.0534731901716026,0.5827444638378485,2,cnn
3C,level_4,MAR,0.2,20.0,knn,baseline,0.0400545312780866,0.0535915653329959,0.580895037525413,2,cnn
3C,level_4,MAR,0.25,25.0,knn,baseline,0.0406596370025651,0.0535173676331064,0.5820547385845304,2,cnn
3C,level_4,MAR,0.3,30.0,knn,baseline,0.0403478583201397,0.0536616578184122,0.5797980246348675,2,cnn
3C,level_4,MAR,0.35,35.0,knn,baseline,0.0396443872369657,0.0532722073607666,0.5858751388951664,2,cnn
3C,level_4,MAR,0.4,40.0,knn,baseline,0.0395448424408073,0.0520235573230882,0.6050610114817732,2,cnn
3C,level_4,MAR,0.45,45.0,knn,baseline,0.0414701535365553,0.0541400768416618,0.5722720264752401,2,cnn
3C,level_4,MAR,0.5,50.0,knn,baseline,0.0395409530541098,0.0526580428891046,0.5953688192753325,2,cnn
3C,level_4,MAR,0.55,55.00000000000001,knn,baseline,0.0400731376426212,0.0531308430698084,0.5880700842699049,2,cnn
3C,level_4,MAR,0.6000000000000001,60.00000000000001,knn,baseline,0.0398497212782614,0.0535569418395556,0.5814363984788715,2,cnn
3C,level_4,MAR,0.65,65.0,knn,baseline,0.0420339837541364,0.05947809567338,0.4837690616506995,2,cnn
3C,level_4,MAR,0.7000000000000001,70.0,knn,baseline,0.0437287761905863,0.0619988035754687,0.4390856690987201,2,cnn
3C,level_4,MAR,0.75,75.0,knn,baseline,0.0446682092986912,0.0630934933666421,0.4191030894103617,2,cnn
3C,level_4,MAR,0.8,80.0,knn,baseline,0.0443120347403864,0.066420494851825,0.3562249633071581,2,cnn
3C,level_4,MAR,0.8500000000000001,85.00000000000001,knn,baseline,0.046313991952122,0.0697106031082791,0.2908671589713428,2,cnn
3C,level_4,MAR,0.9,90.0,knn,baseline,0.0526658410543517,0.0794341493048386,0.0792442997124659,2,cnn
3C,level_4,MAR,0.95,95.0,knn,baseline,0.0572247654367699,0.085007536610384,-0.0544956215694216,2,cnn
3C,level_4,MNAR,0.0,0.0,knn,baseline,0.0400325864344289,0.0529719527600546,0.5905301921832895,2,cnn
3C,level_4,MNAR,0.05,5.0,knn,baseline,0.0401440184011141,0.053509897161944,0.5821714121147945,2,cnn
3C,level_4,MNAR,0.1,10.0,knn,baseline,0.0399569138885185,0.0526379676370603,0.595677282107599,2,cnn
3C,level_4,MNAR,0.15,15.0,knn,baseline,0.0402638155677475,0.0537091822049081,0.5790534079068976,2,cnn
3C,level_4,MNAR,0.2,20.0,knn,baseline,0.0384114192042848,0.0510402377977072,0.6198497357532242,2,cnn
3C,level_4,MNAR,0.25,25.0,knn,baseline,0.0402147514817532,0.0534861911442344,0.5825415439354609,2,cnn
3C,level_4,MNAR,0.3,30.0,knn,baseline,0.0401537735079795,0.052877650328837,0.5919867980063871,2,cnn
3C,level_4,MNAR,0.35,35.0,knn,baseline,0.0392164366222172,0.0527390109307983,0.5941235249039677,2,cnn
3C,level_4,MNAR,0.4,40.0,knn,baseline,0.039593252356522,0.053180212934301,0.5873041874156291,2,cnn
3C,level_4,MNAR,0.45,45.0,knn,baseline,0.0394736514897341,0.0519926724625284,0.6055297996818952,2,cnn
3C,level_4,MNAR,0.5,50.0,knn,baseline,0.0387228793040543,0.0512018180215204,0.6174390106111541,2,cnn
3C,level_4,MNAR,0.55,55.00000000000001,knn,baseline,0.0391015191432349,0.0517113682825102,0.6097867813770066,2,cnn
3C,level_4,MNAR,0.6000000000000001,60.00000000000001,knn,baseline,0.0406255537542254,0.0543876612524191,0.568351052445025,2,cnn
3C,level_4,MNAR,0.65,65.0,knn,baseline,0.0407052649979442,0.0544827284709174,0.566840727193797,2,cnn
3C,level_4,MNAR,0.7000000000000001,70.0,knn,baseline,0.0390065547329232,0.0523100327960714,0.600699454855175,2,cnn
3C,level_4,MNAR,0.75,75.0,knn,baseline,0.0401698565211054,0.0540885612234036,0.5730856266406195,2,cnn
3C,level_4,MNAR,0.8,80.0,knn,baseline,0.0396261594924269,0.0514753353369525,0.6133408538824779,2,cnn
3C,level_4,MNAR,0.8500000000000001,85.00000000000001,knn,baseline,0.0415279458972943,0.0563330418180594,0.5369196813389562,2,cnn
3C,level_4,MNAR,0.9,90.0,knn,baseline,0.0414456862807915,0.0564676327266237,0.5347042548704325,2,cnn
3C,level_4,MNAR,0.95,95.0,knn,baseline,0.0415622257370225,0.0573281510565576,0.520414781757534,2,cnn
3C,level_4,MCAR,0.0,0.0,knn,baseline,0.0615970438813826,0.0851958610962322,-0.1347661661441321,0,cnn
3C,level_4,MCAR,0.05,5.0,knn,baseline,0.0619820048065647,0.0855405650147046,-0.1439673093843891,0,cnn
3C,level_4,MCAR,0.1,10.0,knn,baseline,0.0617859049882705,0.0852501324088221,-0.1362123599847335,0,cnn
3C,level_4,MCAR,0.15,15.0,knn,baseline,0.060686393138258,0.0841883249473747,-0.1080851181934283,0,cnn
3C,level_4,MCAR,0.2,20.0,knn,baseline,0.0608161471825916,0.0849586315364739,-0.1284554069571508,0,cnn
3C,level_4,MCAR,0.25,25.0,knn,baseline,0.0618992586212851,0.0850894750770439,-0.1319339186938664,0,cnn
3C,level_4,MCAR,0.3,30.0,knn,baseline,0.0628838933055504,0.086429646601746,-0.1678709596854133,0,cnn
3C,level_4,MCAR,0.35,35.0,knn,baseline,0.0610149699171664,0.0835985874568212,-0.0926152645611084,0,cnn
3C,level_4,MCAR,0.4,40.0,knn,baseline,0.0615288503244594,0.0851986718632588,-0.1348410433951259,0,cnn
3C,level_4,MCAR,0.45,45.0,knn,baseline,0.0592974464193242,0.0828012184116619,-0.0718717867076179,0,cnn
3C,level_4,MCAR,0.5,50.0,knn,baseline,0.0590911219391885,0.0821451916130281,-0.0549543783203281,0,cnn
3C,level_4,MCAR,0.55,55.00000000000001,knn,baseline,0.0603091681602624,0.0834242034586273,-0.088061697341111,0,cnn
3C,level_4,MCAR,0.6000000000000001,60.00000000000001,knn,baseline,0.0592574169917255,0.0830202360157446,-0.0775497048711382,0,cnn
3C,level_4,MCAR,0.65,65.0,knn,baseline,0.055924638157295,0.0785621760089088,0.0350687025739111,0,cnn
3C,level_4,MCAR,0.7000000000000001,70.0,knn,baseline,0.0573649424303672,0.0805272245076666,-0.0138059748202141,0,cnn
3C,level_4,MCAR,0.75,75.0,knn,baseline,0.0573505786940019,0.0781496333839493,0.0451761138453508,0,cnn
3C,level_4,MCAR,0.8,80.0,knn,baseline,0.0556486050926231,0.0738456079022314,0.1474522258112922,0,cnn
3C,level_4,MCAR,0.8500000000000001,85.00000000000001,knn,baseline,0.0660967508454616,0.0864308350021564,-0.1679030761622044,0,cnn
3C,level_4,MCAR,0.9,90.0,knn,baseline,0.080339357443462,0.0989731875986135,-0.5314559174563482,0,cnn
3C,level_4,MCAR,0.95,95.0,knn,baseline,0.1239955292806615,0.1453400511765052,-2.302478527012177,0,cnn
3C,level_4,MAR,0.0,0.0,knn,baseline,0.0615970438813826,0.0851958610962322,-0.1347661661441321,0,cnn
3C,level_4,MAR,0.05,5.0,knn,baseline,0.0616465390135132,0.0848234457151584,-0.1248670769933513,0,cnn
3C,level_4,MAR,0.1,10.0,knn,baseline,0.0613820882878077,0.0848404877184556,-0.1253191197984668,0,cnn
3C,level_4,MAR,0.15,15.0,knn,baseline,0.0611722903756873,0.0846072882882668,-0.1191413354657904,0,cnn
3C,level_4,MAR,0.2,20.0,knn,baseline,0.0616139741920679,0.0848812965080678,-0.1264019508156202,0,cnn
3C,level_4,MAR,0.25,25.0,knn,baseline,0.0602091891955655,0.0839397968058159,-0.1015525294462098,0,cnn
3C,level_4,MAR,0.3,30.0,knn,baseline,0.0611610869302759,0.0841186085513482,-0.1062506663287008,0,cnn
3C,level_4,MAR,0.35,35.0,knn,baseline,0.061882614878665,0.0852365187584635,-0.1358495039441039,0,cnn
3C,level_4,MAR,0.4,40.0,knn,baseline,0.0615773805008165,0.0854020441732239,-0.1402653228511641,0,cnn
3C,level_4,MAR,0.45,45.0,knn,baseline,0.0602724661985872,0.0836322963089599,-0.0934965768662028,0,cnn
3C,level_4,MAR,0.5,50.0,knn,baseline,0.0607447795405998,0.0837151022520254,-0.0956630327917047,0,cnn
3C,level_4,MAR,0.55,55.00000000000001,knn,baseline,0.0610450516805639,0.0852554914685757,-0.1363552153949141,0,cnn
3C,level_4,MAR,0.6000000000000001,60.00000000000001,knn,baseline,0.0608124581528479,0.0848338026741359,-0.1251417867347264,0,cnn
3C,level_4,MAR,0.65,65.0,knn,baseline,0.0608782553610238,0.084566013178576,-0.1180496703169085,0,cnn
3C,level_4,MAR,0.7000000000000001,70.0,knn,baseline,0.0608794345980816,0.0847588819235634,-0.1231553322459615,0,cnn
3C,level_4,MAR,0.75,75.0,knn,baseline,0.0578815654606438,0.0794573961912074,0.0129525217954807,0,cnn
3C,level_4,MAR,0.8,80.0,knn,baseline,0.0584390161294869,0.0773843489207606,0.0637848797747242,0,cnn
3C,level_4,MAR,0.8500000000000001,85.00000000000001,knn,baseline,0.0590376733217903,0.0769478669262557,0.0743164301574099,0,cnn
3C,level_4,MAR,0.9,90.0,knn,baseline,0.0584550331618061,0.0756498279744097,0.1052838543637583,0,cnn
3C,level_4,MAR,0.95,95.0,knn,baseline,0.0564673862861456,0.0727918177338038,0.1716106362195576,0,cnn
3C,level_4,MNAR,0.0,0.0,knn,baseline,0.0615970438813826,0.0851958610962322,-0.1347661661441321,0,cnn
3C,level_4,MNAR,0.05,5.0,knn,baseline,0.0622138871713555,0.0858934741630105,-0.1534259638203119,0,cnn
3C,level_4,MNAR,0.1,10.0,knn,baseline,0.0610415792272742,0.0846945246959934,-0.12145036116912,0,cnn
3C,level_4,MNAR,0.15,15.0,knn,baseline,0.0615219273706738,0.0846810210910398,-0.1210927839711826,0,cnn
3C,level_4,MNAR,0.2,20.0,knn,baseline,0.0612768001248449,0.0846136387310794,-0.119309342499547,0,cnn
3C,level_4,MNAR,0.25,25.0,knn,baseline,0.0610270194660883,0.0847997753572982,-0.1242393663178242,0,cnn
3C,level_4,MNAR,0.3,30.0,knn,baseline,0.0622315654456314,0.0846433722302707,-0.1200961383743126,0,cnn
3C,level_4,MNAR,0.35,35.0,knn,baseline,0.0618680506387704,0.0850903235438623,-0.1319564928878678,0,cnn
3C,level_4,MNAR,0.4,40.0,knn,baseline,0.0605212337684438,0.0832572952585212,-0.0837122462109944,0,cnn
3C,level_4,MNAR,0.45,45.0,knn,baseline,0.0606142043105047,0.0828783965888935,-0.0738708796178591,0,cnn
3C,level_4,MNAR,0.5,50.0,knn,baseline,0.0593663507936941,0.082376082368266,-0.0608931686552363,0,cnn
3C,level_4,MNAR,0.55,55.00000000000001,knn,baseline,0.0592996308502828,0.0824541496564325,-0.0629049248548747,0,cnn
3C,level_4,MNAR,0.6000000000000001,60.00000000000001,knn,baseline,0.0598892422107346,0.0835744290108014,-0.0919838645881998,0,cnn
3C,level_4,MNAR,0.65,65.0,knn,baseline,0.0610312951094687,0.0832093870604443,-0.0824654182142323,0,cnn
3C,level_4,MNAR,0.7000000000000001,70.0,knn,baseline,0.0601837065385881,0.0819374124355868,-0.04962429562129,0,cnn
3C,level_4,MNAR,0.75,75.0,knn,baseline,0.0602007074038508,0.0825312295677009,-0.064893106455248,0,cnn
3C,level_4,MNAR,0.8,80.0,knn,baseline,0.0595454719487641,0.0819597307711267,-0.0501961725435595,0,cnn
3C,level_4,MNAR,0.8500000000000001,85.00000000000001,knn,baseline,0.0591485488460475,0.0812895565348524,-0.0330917503831289,0,cnn
3C,level_4,MNAR,0.9,90.0,knn,baseline,0.0602985527873881,0.081356543189636,-0.0347950903177187,0,cnn
3C,level_4,MNAR,0.95,95.0,knn,baseline,0.0595284941141107,0.0823832220804523,-0.061077076408913,0,cnn
3C,level_4,MCAR,0.0,0.0,knn,baseline,0.0589222140827694,0.083311241665311,-0.0076113250014824,3,cnn
3C,level_4,MCAR,0.05,5.0,knn,baseline,0.0593382083738172,0.0833315810607835,-0.0081033764104809,3,cnn
3C,level_4,MCAR,0.1,10.0,knn,baseline,0.0585760119378029,0.0833039675500663,-0.0074353784959277,3,cnn
3C,level_4,MCAR,0.15,15.0,knn,baseline,0.0593362896051492,0.0842801579026956,-0.0311848097849809,3,cnn
3C,level_4,MCAR,0.2,20.0,knn,baseline,0.0587866001300983,0.0830477395576081,-0.0012475301466781,3,cnn
3C,level_4,MCAR,0.25,25.0,knn,baseline,0.0580796803079209,0.083369371653624,-0.0090179267441021,3,cnn
