exp_id,seed,model,method,status,created_at,started_at,completed_at,metrics,log_file,error_message,device,duration_seconds,eval_missing_rates,mim_train_missing_rates,timestamp,run_dir
seed118_cnn1d_mim,118,cnn1d,mim,completed,2026-03-08 02:37:05,,2026-03-08 06:49:47,"{""mr_results"": [{""missing_rate"": 0.0, ""test_mae"": 0.006}, {""missing_rate"": 0.1, ""test_mae"": 0.0063}, {""missing_rate"": 0.2, ""test_mae"": 0.0064}, {""missing_rate"": 0.3, ""test_mae"": 0.0065}, {""missing_rate"": 0.4, ""test_mae"": 0.0069}, {""missing_rate"": 0.5, ""test_mae"": 0.0072}, {""missing_rate"": 0.6, ""test_mae"": 0.0077}, {""missing_rate"": 0.7, ""test_mae"": 0.0088}, {""missing_rate"": 0.8, ""test_mae"": 0.0106}, {""missing_rate"": 0.9, ""test_mae"": 0.0168}], ""test_mae_mean"": 0.00832, ""test_mae_max"": 0.0168, ""test_mae_min"": 0.006, ""test_mae"": 0.0168, ""missing_rate"": 0.9}",experiments/logs/seed118_cnn1d_mim.log,,,59.34839200973511,"0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9","0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9",20260308_023704,experiments/runs/20260308_023704
seed119_mlp_baseline,119,mlp,baseline,completed,2026-03-08 02:37:05,,2026-03-08 06:50:03,"{""mr_results"": [{""missing_rate"": 0.0, ""test_mae"": 0.0166}, {""missing_rate"": 0.1, ""test_mae"": 0.0171}, {""missing_rate"": 0.2, ""test_mae"": 0.0177}, {""missing_rate"": 0.3, ""test_mae"": 0.0197}, {""missing_rate"": 0.4, ""test_mae"": 0.0227}, {""missing_rate"": 0.5, ""test_mae"": 0.0254}, {""missing_rate"": 0.6, ""test_mae"": 0.0285}, {""missing_rate"": 0.7, ""test_mae"": 0.0305}, {""missing_rate"": 0.8, ""test_mae"": 0.0321}, {""missing_rate"": 0.9, ""test_mae"": 0.0362}], ""test_mae_mean"": 0.02465, ""test_mae_max"": 0.0362, ""test_mae_min"": 0.0166, ""test_mae"": 0.0362, ""missing_rate"": 0.9}",experiments/logs/seed119_mlp_baseline.log,,,14.210046291351318,"0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9","0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9",20260308_023704,experiments/runs/20260308_023704
seed119_mlp_mim,119,mlp,mim,completed,2026-03-08 02:37:05,,2026-03-08 06:51:55,"{""mr_results"": [{""missing_rate"": 0.0, ""test_mae"": 0.0064}, {""missing_rate"": 0.1, ""test_mae"": 0.0067}, {""missing_rate"": 0.2, ""test_mae"": 0.0071}, {""missing_rate"": 0.3, ""test_mae"": 0.0074}, {""missing_rate"": 0.4, ""test_mae"": 0.008}, {""missing_rate"": 0.5, ""test_mae"": 0.0089}, {""missing_rate"": 0.6, ""test_mae"": 0.0098}, {""missing_rate"": 0.7, ""test_mae"": 0.0113}, {""missing_rate"": 0.8, ""test_mae"": 0.0142}, {""missing_rate"": 0.9, ""test_mae"": 0.0231}], ""test_mae_mean"": 0.01029, ""test_mae_max"": 0.0231, ""test_mae_min"": 0.0064, ""test_mae"": 0.0231, ""missing_rate"": 0.9}",experiments/logs/seed119_mlp_mim.log,Process exited with code 1,,51.84281349182129,"0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9","0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9",20260308_023704,experiments/runs/20260308_023704
seed119_lstm_baseline,119,lstm,baseline,completed,2026-03-08 02:37:05,,2026-03-08 06:51:19,"{""mr_results"": [{""missing_rate"": 0.0, ""test_mae"": 0.006}, {""missing_rate"": 0.1, ""test_mae"": 0.0069}, {""missing_rate"": 0.2, ""test_mae"": 0.0078}, {""missing_rate"": 0.3, ""test_mae"": 0.0086}, {""missing_rate"": 0.4, ""test_mae"": 0.0102}, {""missing_rate"": 0.5, ""test_mae"": 0.0119}, {""missing_rate"": 0.6, ""test_mae"": 0.0145}, {""missing_rate"": 0.7, ""test_mae"": 0.0182}, {""missing_rate"": 0.8, ""test_mae"": 0.0235}, {""missing_rate"": 0.9, ""test_mae"": 0.0316}], ""test_mae_mean"": 0.013920000000000002, ""test_mae_max"": 0.0316, ""test_mae_min"": 0.006, ""test_mae"": 0.0316, ""missing_rate"": 0.9}",experiments/logs/seed119_lstm_baseline.log,Process exited with code 1,,15.913016080856323,"0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9","0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9",20260308_023704,experiments/runs/20260308_023704
seed119_lstm_mim,119,lstm,mim,completed,2026-03-08 02:37:05,,2026-03-08 06:50:57,"{""mr_results"": [{""missing_rate"": 0.0, ""test_mae"": 0.0059}, {""missing_rate"": 0.1, ""test_mae"": 0.006}, {""missing_rate"": 0.2, ""test_mae"": 0.0062}, {""missing_rate"": 0.3, ""test_mae"": 0.0063}, {""missing_rate"": 0.4, ""test_mae"": 0.0066}, {""missing_rate"": 0.5, ""test_mae"": 0.0074}, {""missing_rate"": 0.6, ""test_mae"": 0.0081}, {""missing_rate"": 0.7, ""test_mae"": 0.0098}, {""missing_rate"": 0.8, ""test_mae"": 0.0132}, {""missing_rate"": 0.9, ""test_mae"": 0.0222}], ""test_mae_mean"": 0.009170000000000001, ""test_mae_max"": 0.0222, ""test_mae_min"": 0.0059, ""test_mae"": 0.0222, ""missing_rate"": 0.9}",experiments/logs/seed119_lstm_mim.log,,,67.60734009742737,"0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9","0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9",20260308_023704,experiments/runs/20260308_023704
seed119_gru_baseline,119,gru,baseline,completed,2026-03-08 02:37:05,,2026-03-08 06:53:25,"{""mr_results"": [{""missing_rate"": 0.0, ""test_mae"": 0.0067}, {""missing_rate"": 0.1, ""test_mae"": 0.0093}, {""missing_rate"": 0.2, ""test_mae"": 0.0118}, {""missing_rate"": 0.3, ""test_mae"": 0.0142}, {""missing_rate"": 0.4, ""test_mae"": 0.0172}, {""missing_rate"": 0.5, ""test_mae"": 0.0198}, {""missing_rate"": 0.6, ""test_mae"": 0.0234}, {""missing_rate"": 0.7, ""test_mae"": 0.0266}, {""missing_rate"": 0.8, ""test_mae"": 0.0305}, {""missing_rate"": 0.9, ""test_mae"": 0.0344}], ""test_mae_mean"": 0.019389999999999998, ""test_mae_max"": 0.0344, ""test_mae_min"": 0.0067, ""test_mae"": 0.0344, ""missing_rate"": 0.9}",experiments/logs/seed119_gru_baseline.log,Process exited with code 1,,13.405128717422485,"0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9","0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9",20260308_023704,experiments/runs/20260308_023704
seed119_gru_mim,119,gru,mim,completed,2026-03-08 02:37:05,,2026-03-08 06:53:41,"{""mr_results"": [{""missing_rate"": 0.0, ""test_mae"": 0.0055}, {""missing_rate"": 0.1, ""test_mae"": 0.0058}, {""missing_rate"": 0.2, ""test_mae"": 0.006}, {""missing_rate"": 0.3, ""test_mae"": 0.0064}, {""missing_rate"": 0.4, ""test_mae"": 0.0068}, {""missing_rate"": 0.5, ""test_mae"": 0.0075}, {""missing_rate"": 0.6, ""test_mae"": 0.0085}, {""missing_rate"": 0.7, ""test_mae"": 0.0107}, {""missing_rate"": 0.8, ""test_mae"": 0.0152}, {""missing_rate"": 0.9, ""test_mae"": 0.026}], ""test_mae_mean"": 0.00984, ""test_mae_max"": 0.026, ""test_mae_min"": 0.0055, ""test_mae"": 0.026, ""missing_rate"": 0.9}",experiments/logs/seed119_gru_mim.log,Process exited with code 1,,29.273678064346313,"0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9","0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9",20260308_023704,experiments/runs/20260308_023704
seed119_cnn1d_baseline,119,cnn1d,baseline,completed,2026-03-08 02:37:05,,2026-03-08 06:52:17,"{""mr_results"": [{""missing_rate"": 0.0, ""test_mae"": 0.0208}, {""missing_rate"": 0.1, ""test_mae"": 0.0457}, {""missing_rate"": 0.2, ""test_mae"": 0.0599}, {""missing_rate"": 0.3, ""test_mae"": 0.0657}, {""missing_rate"": 0.4, ""test_mae"": 0.0694}, {""missing_rate"": 0.5, ""test_mae"": 0.0755}, {""missing_rate"": 0.6, ""test_mae"": 0.0837}, {""missing_rate"": 0.7, ""test_mae"": 0.0887}, {""missing_rate"": 0.8, ""test_mae"": 0.0937}, {""missing_rate"": 0.9, ""test_mae"": 0.1086}], ""test_mae_mean"": 0.07117, ""test_mae_max"": 0.1086, ""test_mae_min"": 0.0208, ""test_mae"": 0.1086, ""missing_rate"": 0.9}",experiments/logs/seed119_cnn1d_baseline.log,,,21.015647172927856,"0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9","0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9",20260308_023704,experiments/runs/20260308_023704
seed119_cnn1d_mim,119,cnn1d,mim,completed,2026-03-08 02:37:05,,2026-03-08 06:53:06,"{""mr_results"": [{""missing_rate"": 0.0, ""test_mae"": 0.0056}, {""missing_rate"": 0.1, ""test_mae"": 0.0058}, {""missing_rate"": 0.2, ""test_mae"": 0.0061}, {""missing_rate"": 0.3, ""test_mae"": 0.0064}, {""missing_rate"": 0.4, ""test_mae"": 0.0071}, {""missing_rate"": 0.5, ""test_mae"": 0.0077}, {""missing_rate"": 0.6, ""test_mae"": 0.0087}, {""missing_rate"": 0.7, ""test_mae"": 0.0104}, {""missing_rate"": 0.8, ""test_mae"": 0.0146}, {""missing_rate"": 0.9, ""test_mae"": 0.0237}], ""test_mae_mean"": 0.00961, ""test_mae_max"": 0.0237, ""test_mae_min"": 0.0056, ""test_mae"": 0.0237, ""missing_rate"": 0.9}",experiments/logs/seed119_cnn1d_mim.log,,,69.10147976875305,"0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9","0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9",20260308_023704,experiments/runs/20260308_023704
seed120_mlp_baseline,120,mlp,baseline,completed,2026-03-08 02:37:05,,2026-03-08 06:54:15,"{""mr_results"": [{""missing_rate"": 0.0, ""test_mae"": 0.0143}, {""missing_rate"": 0.1, ""test_mae"": 0.0153}, {""missing_rate"": 0.2, ""test_mae"": 0.0164}, {""missing_rate"": 0.3, ""test_mae"": 0.0184}, {""missing_rate"": 0.4, ""test_mae"": 0.0208}, {""missing_rate"": 0.5, ""test_mae"": 0.0235}, {""missing_rate"": 0.6, ""test_mae"": 0.0266}, {""missing_rate"": 0.7, ""test_mae"": 0.0299}, {""missing_rate"": 0.8, ""test_mae"": 0.0324}, {""missing_rate"": 0.9, ""test_mae"": 0.0362}], ""test_mae_mean"": 0.02338, ""test_mae_max"": 0.0362, ""test_mae_min"": 0.0143, ""test_mae"": 0.0362, ""missing_rate"": 0.9}",experiments/logs/seed120_mlp_baseline.log,Process exited with code 1,,20.30829381942749,"0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9","0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9",20260308_023704,experiments/runs/20260308_023704
seed120_mlp_mim,120,mlp,mim,completed,2026-03-08 02:37:05,,2026-03-08 06:54:51,"{""mr_results"": [{""missing_rate"": 0.0, ""test_mae"": 0.0062}, {""missing_rate"": 0.1, ""test_mae"": 0.0065}, {""missing_rate"": 0.2, ""test_mae"": 0.0068}, {""missing_rate"": 0.3, ""test_mae"": 0.007}, {""missing_rate"": 0.4, ""test_mae"": 0.0074}, {""missing_rate"": 0.5, ""test_mae"": 0.008}, {""missing_rate"": 0.6, ""test_mae"": 0.009}, {""missing_rate"": 0.7, ""test_mae"": 0.0106}, {""missing_rate"": 0.8, ""test_mae"": 0.0131}, {""missing_rate"": 0.9, ""test_mae"": 0.022}], ""test_mae_mean"": 0.009659999999999998, ""test_mae_max"": 0.022, ""test_mae_min"": 0.0062, ""test_mae"": 0.022, ""missing_rate"": 0.9}",experiments/logs/seed120_mlp_mim.log,Process exited with code 1,,55.85559034347534,"0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9","0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9",20260308_023704,experiments/runs/20260308_023704
seed120_lstm_baseline,120,lstm,baseline,completed,2026-03-08 02:37:05,,2026-03-08 06:54:16,"{""mr_results"": [{""missing_rate"": 0.0, ""test_mae"": 0.0072}, {""missing_rate"": 0.1, ""test_mae"": 0.0076}, {""missing_rate"": 0.2, ""test_mae"": 0.0086}, {""missing_rate"": 0.3, ""test_mae"": 0.0099}, {""missing_rate"": 0.4, ""test_mae"": 0.0132}, {""missing_rate"": 0.5, ""test_mae"": 0.0199}, {""missing_rate"": 0.6, ""test_mae"": 0.032}, {""missing_rate"": 0.7, ""test_mae"": 0.049}, {""missing_rate"": 0.8, ""test_mae"": 0.0697}, {""missing_rate"": 0.9, ""test_mae"": 0.0915}], ""test_mae_mean"": 0.03086, ""test_mae_max"": 0.0915, ""test_mae_min"": 0.0072, ""test_mae"": 0.0915, ""missing_rate"": 0.9}",experiments/logs/seed120_lstm_baseline.log,Process exited with code 1,,21.13451886177063,"0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9","0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9",20260308_023704,experiments/runs/20260308_023704
seed120_lstm_mim,120,lstm,mim,completed,2026-03-08 02:37:05,,2026-03-08 06:55:03,"{""mr_results"": [{""missing_rate"": 0.0, ""test_mae"": 0.0066}, {""missing_rate"": 0.1, ""test_mae"": 0.0066}, {""missing_rate"": 0.2, ""test_mae"": 0.0069}, {""missing_rate"": 0.3, ""test_mae"": 0.0073}, {""missing_rate"": 0.4, ""test_mae"": 0.0079}, {""missing_rate"": 0.5, ""test_mae"": 0.0086}, {""missing_rate"": 0.6, ""test_mae"": 0.0095}, {""missing_rate"": 0.7, ""test_mae"": 0.0112}, {""missing_rate"": 0.8, ""test_mae"": 0.0152}, {""missing_rate"": 0.9, ""test_mae"": 0.025}], ""test_mae_mean"": 0.01048, ""test_mae_max"": 0.025, ""test_mae_min"": 0.0066, ""test_mae"": 0.025, ""missing_rate"": 0.9}",experiments/logs/seed120_lstm_mim.log,Process exited with code 1,,68.15183901786804,"0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9","0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9",20260308_023704,experiments/runs/20260308_023704
seed120_gru_baseline,120,gru,baseline,completed,2026-03-08 02:37:05,,2026-03-08 06:55:24,"{""mr_results"": [{""missing_rate"": 0.0, ""test_mae"": 0.0062}, {""missing_rate"": 0.1, ""test_mae"": 0.0069}, {""missing_rate"": 0.2, ""test_mae"": 0.0081}, {""missing_rate"": 0.3, ""test_mae"": 0.0104}, {""missing_rate"": 0.4, ""test_mae"": 0.0136}, {""missing_rate"": 0.5, ""test_mae"": 0.0167}, {""missing_rate"": 0.6, ""test_mae"": 0.0207}, {""missing_rate"": 0.7, ""test_mae"": 0.0248}, {""missing_rate"": 0.8, ""test_mae"": 0.0293}, {""missing_rate"": 0.9, ""test_mae"": 0.0336}], ""test_mae_mean"": 0.01703, ""test_mae_max"": 0.0336, ""test_mae_min"": 0.0062, ""test_mae"": 0.0336, ""missing_rate"": 0.9}",experiments/logs/seed120_gru_baseline.log,,,19.540749311447144,"0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9","0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9",20260308_023704,experiments/runs/20260308_023704
seed120_gru_mim,120,gru,mim,completed,2026-03-08 02:37:05,,2026-03-08 06:55:45,"{""mr_results"": [{""missing_rate"": 0.0, ""test_mae"": 0.0065}, {""missing_rate"": 0.1, ""test_mae"": 0.0074}, {""missing_rate"": 0.2, ""test_mae"": 0.0081}, {""missing_rate"": 0.3, ""test_mae"": 0.0088}, {""missing_rate"": 0.4, ""test_mae"": 0.0093}, {""missing_rate"": 0.5, ""test_mae"": 0.0098}, {""missing_rate"": 0.6, ""test_mae"": 0.0108}, {""missing_rate"": 0.7, ""test_mae"": 0.0127}, {""missing_rate"": 0.8, ""test_mae"": 0.0178}, {""missing_rate"": 0.9, ""test_mae"": 0.0297}], ""test_mae_mean"": 0.01209, ""test_mae_max"": 0.0297, ""test_mae_min"": 0.0065, ""test_mae"": 0.0297, ""missing_rate"": 0.9}",experiments/logs/seed120_gru_mim.log,,,39.74725890159607,"0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9","0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9",20260308_023704,experiments/runs/20260308_023704
seed120_cnn1d_baseline,120,cnn1d,baseline,completed,2026-03-08 02:37:05,,2026-03-08 06:55:29,"{""mr_results"": [{""missing_rate"": 0.0, ""test_mae"": 0.0268}, {""missing_rate"": 0.1, ""test_mae"": 0.0506}, {""missing_rate"": 0.2, ""test_mae"": 0.0664}, {""missing_rate"": 0.3, ""test_mae"": 0.0755}, {""missing_rate"": 0.4, ""test_mae"": 0.0796}, {""missing_rate"": 0.5, ""test_mae"": 0.087}, {""missing_rate"": 0.6, ""test_mae"": 0.0959}, {""missing_rate"": 0.7, ""test_mae"": 0.1041}, {""missing_rate"": 0.8, ""test_mae"": 0.1112}, {""missing_rate"": 0.9, ""test_mae"": 0.1285}], ""test_mae_mean"": 0.08256, ""test_mae_max"": 0.1285, ""test_mae_min"": 0.0268, ""test_mae"": 0.1285, ""missing_rate"": 0.9}",experiments/logs/seed120_cnn1d_baseline.log,,,24.430559158325195,"0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9","0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9",20260308_023704,experiments/runs/20260308_023704
seed120_cnn1d_mim,120,cnn1d,mim,completed,2026-03-08 02:37:05,,2026-03-08 06:56:03,"{""mr_results"": [{""missing_rate"": 0.0, ""test_mae"": 0.0068}, {""missing_rate"": 0.1, ""test_mae"": 0.007}, {""missing_rate"": 0.2, ""test_mae"": 0.0072}, {""missing_rate"": 0.3, ""test_mae"": 0.0076}, {""missing_rate"": 0.4, ""test_mae"": 0.0079}, {""missing_rate"": 0.5, ""test_mae"": 0.0084}, {""missing_rate"": 0.6, ""test_mae"": 0.0089}, {""missing_rate"": 0.7, ""test_mae"": 0.0096}, {""missing_rate"": 0.8, ""test_mae"": 0.0117}, {""missing_rate"": 0.9, ""test_mae"": 0.0178}], ""test_mae_mean"": 0.00929, ""test_mae_max"": 0.0178, ""test_mae_min"": 0.0068, ""test_mae"": 0.0178, ""missing_rate"": 0.9}",experiments/logs/seed120_cnn1d_mim.log,,,58.159485816955566,"0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9","0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9",20260308_023704,experiments/runs/20260308_023704
seed121_mlp_baseline,121,mlp,baseline,completed,2026-03-08 02:37:05,,2026-03-08 06:56:28,"{""mr_results"": [{""missing_rate"": 0.0, ""test_mae"": 0.009}, {""missing_rate"": 0.1, ""test_mae"": 0.0102}, {""missing_rate"": 0.2, ""test_mae"": 0.0117}, {""missing_rate"": 0.3, ""test_mae"": 0.0136}, {""missing_rate"": 0.4, ""test_mae"": 0.0155}, {""missing_rate"": 0.5, ""test_mae"": 0.018}, {""missing_rate"": 0.6, ""test_mae"": 0.0207}, {""missing_rate"": 0.7, ""test_mae"": 0.0235}, {""missing_rate"": 0.8, ""test_mae"": 0.0266}, {""missing_rate"": 0.9, ""test_mae"": 0.0313}], ""test_mae_mean"": 0.01801, ""test_mae_max"": 0.0313, ""test_mae_min"": 0.009, ""test_mae"": 0.0313, ""missing_rate"": 0.9}",experiments/logs/seed121_mlp_baseline.log,,,23.2593355178833,"0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9","0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9",20260308_023704,experiments/runs/20260308_023704
seed121_mlp_mim,121,mlp,mim,completed,2026-03-08 02:37:05,,2026-03-08 06:57:03,"{""mr_results"": [{""missing_rate"": 0.0, ""test_mae"": 0.0071}, {""missing_rate"": 0.1, ""test_mae"": 0.0073}, {""missing_rate"": 0.2, ""test_mae"": 0.0077}, {""missing_rate"": 0.3, ""test_mae"": 0.0079}, {""missing_rate"": 0.4, ""test_mae"": 0.0083}, {""missing_rate"": 0.5, ""test_mae"": 0.0092}, {""missing_rate"": 0.6, ""test_mae"": 0.0103}, {""missing_rate"": 0.7, ""test_mae"": 0.0119}, {""missing_rate"": 0.8, ""test_mae"": 0.0145}, {""missing_rate"": 0.9, ""test_mae"": 0.023}], ""test_mae_mean"": 0.01072, ""test_mae_max"": 0.023, ""test_mae_min"": 0.0071, ""test_mae"": 0.023, ""missing_rate"": 0.9}",experiments/logs/seed121_mlp_mim.log,,,58.06369137763977,"0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9","0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9",20260308_023704,experiments/runs/20260308_023704
seed121_lstm_baseline,121,lstm,baseline,completed,2026-03-08 02:37:05,,2026-03-08 06:56:32,"{""mr_results"": [{""missing_rate"": 0.0, ""test_mae"": 0.0076}, {""missing_rate"": 0.1, ""test_mae"": 0.0081}, {""missing_rate"": 0.2, ""test_mae"": 0.0087}, {""missing_rate"": 0.3, ""test_mae"": 0.01}, {""missing_rate"": 0.4, ""test_mae"": 0.0134}, {""missing_rate"": 0.5, ""test_mae"": 0.0218}, {""missing_rate"": 0.6, ""test_mae"": 0.0351}, {""missing_rate"": 0.7, ""test_mae"": 0.0486}, {""missing_rate"": 0.8, ""test_mae"": 0.061}, {""missing_rate"": 0.9, ""test_mae"": 0.0734}], ""test_mae_mean"": 0.02877, ""test_mae_max"": 0.0734, ""test_mae_min"": 0.0076, ""test_mae"": 0.0734, ""missing_rate"": 0.9}",experiments/logs/seed121_lstm_baseline.log,,,27.266064167022705,"0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9","0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9",20260308_023704,experiments/runs/20260308_023704
seed121_lstm_mim,121,lstm,mim,completed,2026-03-08 02:37:05,,2026-03-08 06:57:14,"{""mr_results"": [{""missing_rate"": 0.0, ""test_mae"": 0.0071}, {""missing_rate"": 0.1, ""test_mae"": 0.0071}, {""missing_rate"": 0.2, ""test_mae"": 0.0072}, {""missing_rate"": 0.3, ""test_mae"": 0.0075}, {""missing_rate"": 0.4, ""test_mae"": 0.008}, {""missing_rate"": 0.5, ""test_mae"": 0.0088}, {""missing_rate"": 0.6, ""test_mae"": 0.0099}, {""missing_rate"": 0.7, ""test_mae"": 0.0118}, {""missing_rate"": 0.8, ""test_mae"": 0.0163}, {""missing_rate"": 0.9, ""test_mae"": 0.0271}], ""test_mae_mean"": 0.01108, ""test_mae_max"": 0.0271, ""test_mae_min"": 0.0071, ""test_mae"": 0.0271, ""missing_rate"": 0.9}",experiments/logs/seed121_lstm_mim.log,,,69.37714195251465,"0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9","0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9",20260308_023704,experiments/runs/20260308_023704
seed121_gru_baseline,121,gru,baseline,completed,2026-03-08 02:37:05,,2026-03-08 06:57:34,"{""mr_results"": [{""missing_rate"": 0.0, ""test_mae"": 0.0068}, {""missing_rate"": 0.1, ""test_mae"": 0.0081}, {""missing_rate"": 0.2, ""test_mae"": 0.0095}, {""missing_rate"": 0.3, ""test_mae"": 0.0113}, {""missing_rate"": 0.4, ""test_mae"": 0.0139}, {""missing_rate"": 0.5, ""test_mae"": 0.0166}, {""missing_rate"": 0.6, ""test_mae"": 0.0201}, {""missing_rate"": 0.7, ""test_mae"": 0.0237}, {""missing_rate"": 0.8, ""test_mae"": 0.0282}, {""missing_rate"": 0.9, ""test_mae"": 0.0327}], ""test_mae_mean"": 0.01709, ""test_mae_max"": 0.0327, ""test_mae_min"": 0.0068, ""test_mae"": 0.0327, ""missing_rate"": 0.9}",experiments/logs/seed121_gru_baseline.log,,,17.983192443847656,"0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9","0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9",20260308_023704,experiments/runs/20260308_023704
seed121_gru_mim,121,gru,mim,completed,2026-03-08 02:37:05,,2026-03-08 06:57:51,"{""mr_results"": [{""missing_rate"": 0.0, ""test_mae"": 0.0054}, {""missing_rate"": 0.1, ""test_mae"": 0.0057}, {""missing_rate"": 0.2, ""test_mae"": 0.0061}, {""missing_rate"": 0.3, ""test_mae"": 0.0065}, {""missing_rate"": 0.4, ""test_mae"": 0.0068}, {""missing_rate"": 0.5, ""test_mae"": 0.0074}, {""missing_rate"": 0.6, ""test_mae"": 0.0081}, {""missing_rate"": 0.7, ""test_mae"": 0.0101}, {""missing_rate"": 0.8, ""test_mae"": 0.0148}, {""missing_rate"": 0.9, ""test_mae"": 0.024}], ""test_mae_mean"": 0.00949, ""test_mae_max"": 0.024, ""test_mae_min"": 0.0054, ""test_mae"": 0.024, ""missing_rate"": 0.9}",experiments/logs/seed121_gru_mim.log,,,35.014354944229126,"0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9","0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9",20260308_023704,experiments/runs/20260308_023704
seed121_cnn1d_baseline,121,cnn1d,baseline,completed,2026-03-08 02:37:05,,2026-03-08 06:57:41,"{""mr_results"": [{""missing_rate"": 0.0, ""test_mae"": 0.0201}, {""missing_rate"": 0.1, ""test_mae"": 0.0398}, {""missing_rate"": 0.2, ""test_mae"": 0.0533}, {""missing_rate"": 0.3, ""test_mae"": 0.0624}, {""missing_rate"": 0.4, ""test_mae"": 0.0662}, {""missing_rate"": 0.5, ""test_mae"": 0.071}, {""missing_rate"": 0.6, ""test_mae"": 0.0763}, {""missing_rate"": 0.7, ""test_mae"": 0.0816}, {""missing_rate"": 0.8, ""test_mae"": 0.0883}, {""missing_rate"": 0.9, ""test_mae"": 0.1036}], ""test_mae_mean"": 0.06626, ""test_mae_max"": 0.1036, ""test_mae_min"": 0.0201, ""test_mae"": 0.1036, ""missing_rate"": 0.9}",experiments/logs/seed121_cnn1d_baseline.log,,,25.192418813705444,"0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9","0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9",20260308_023704,experiments/runs/20260308_023704
